case_id,round,company,subject_table,subject_id,metric_key,flag_code,severity,status,value_raw,value_normalized,alternative_value,source_page,source_box_label,evidence,resolution_note
s2_outline_58,3次,巴工業株式会社,cases,s2_outline_58,,MULTIPLE_SALES_SERIES,warning,resolved,,4,,,,s2_outline_58_sales_01:applicant; s2_outline_58_sales_02:project; s2_outline_58_sales_03:subsidiary; s2_outline_58_sales_04:group,代表系列=s2_outline_58_sales_01
s2_outline_6,3次,株式会社上野凮月堂,sales_series,s2_outline_6_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,149,,increase_rate / target_base_ratio / cagr,1,,2031年度まで売上高成長率+149%、増加額+85億円。上野凮月堂とCHDの合計値,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_6,3次,株式会社上野凮月堂,cases,s2_outline_6,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,,,,,,売上について申請企業単体系列の記載なし（労働生産性・給与等の申請企業値とは別）,申請企業自身の比較系列をPDFで再確認
s2_outline_6,3次,株式会社上野凮月堂,cases,s2_outline_6,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,group,
s2_outline_60,3次,株式会社トッカコーポレーション,cases,s2_outline_60,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_61,3次,株式会社川金コアテック,sales_series,s2_outline_61_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,173,,increase_rate / target_base_ratio / cagr,1,,2030年度、売上高成長率173%（cagr20%）、売上高増加額95億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_62,3次,株式会社エネルギーギャップ,sales_series,s2_outline_62_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,753,,increase_rate / target_base_ratio / cagr,1,,2030年度、2024年度比602億円増、売上高成長率753%,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_63,3次,エックスサーバー株式会社,metrics,employee_pay,employee_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,10%,,,3,,申請者695→925（+10.0%）。関連会社727→968（+10.0%）,率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_63,3次,エックスサーバー株式会社,metrics,officer_pay,officer_pay,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,10.2%,,,3,,"申請者は基準値－、目標1,120万円、+10.2%。関連会社は基準値－、目標968万円、+10.0%",率はあるが、年平均・累積・到達率の明示と算術確認材料が不足
s2_outline_67,3次,千代田空調機器株式会社,sales_series,s2_outline_67_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,21.3,,increase_rate / target_base_ratio / cagr,1,,基準年→2030年度、売上高成長率21.3%、増加額80億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_68,3次,三友プラントサービス株式会社,cases,s2_outline_68,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_68_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_68,3次,三友プラントサービス株式会社,sales_series,s2_outline_68_sales_01,sales,SALES_ARITHMETIC_MISMATCH,critical,unresolved,68,68,,1,,2024/12期82億円→2030/12期139億円、増加56億円、成長率68%,
s2_outline_69,3次,松村フーズ株式会社,cases,s2_outline_69,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_69_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_69,3次,松村フーズ株式会社,sales_series,s2_outline_69_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 事業化報告3年目, -> ,,1,,298.5億円→474.9億円、増加176.4億円、売上高成長率16.7%,
s2_outline_70,3次,株式会社光製作所,sales_series,s2_outline_70_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,82.6,,increase_rate / target_base_ratio / cagr,1,,2030年まで売上高成長率+82.6%、増加額77.8億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_71,3次,至誠堂製薬株式会社,sales_series,s2_outline_71_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,244.8,,increase_rate / target_base_ratio / cagr,1,,2031年3月期、直近決算比売上高成長率+244.8%、増加額+68.2億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_71,3次,至誠堂製薬株式会社,cases,s2_outline_71,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_72,3次,ときわ製作所株式会社,cases,s2_outline_72,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_73,3次,株式会社ライジング,sales_series,s2_outline_73_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,133,,increase_rate / target_base_ratio / cagr,1,,2031年まで売上高成長率+133%、増加額51億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_73,3次,株式会社ライジング,cases,s2_outline_73,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_74,3次,株式会社山福,cases,s2_outline_74,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_74_sales_02,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_74,3次,株式会社山福,cases,s2_outline_74,,CONSORTIUM_APPLICATION,info,resolved,,1,,,,有限会社エクセル,
s2_outline_74,3次,株式会社山福,cases,s2_outline_74,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,"applicant, group",
s2_outline_74,3次,株式会社山福,cases,s2_outline_74,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[4870.0, 5100.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_74,3次,株式会社山福,cases,s2_outline_74,,MULTIPLE_SALES_SERIES,warning,unresolved,,2,,,,s2_outline_74_sales_01:group; s2_outline_74_sales_02:applicant,代表系列=s2_outline_74_sales_02
s2_outline_77,3次,株式会社やまみ,cases,s2_outline_77,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_77_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_78,3次,株式会社宮古島の雪塩,sales_series,s2_outline_78_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,217,,increase_rate / target_base_ratio / cagr,1,,2029年度まで売上高成長率217%、増加額80億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_79,3次,大京株式会社,sales_series,s2_outline_79_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,65,,increase_rate / target_base_ratio / cagr,1,,2029年度まで売上高成長率65%、増加額208億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_79,3次,大京株式会社,cases,s2_outline_79,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_8,3次,牛乳石鹸共進社株式会社,sales_series,s2_outline_8_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,18.9,,increase_rate / target_base_ratio / cagr,1,,2030年度まで売上高成長率18.9%、売上高増加額167億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_8,3次,牛乳石鹸共進社株式会社,cases,s2_outline_8,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_80,3次,株式会社レイズ,sales_series,s2_outline_80_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,67,,increase_rate / target_base_ratio / cagr,1,,2029年度まで単体売上高成長率+67%、増加額103億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_80,3次,株式会社レイズ,sales_series,s2_outline_80_sales_02,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,222,,increase_rate / target_base_ratio / cagr,1,,2034年度までグループ連結売上高成長率+222%、売上高500億円を目指す,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_80,3次,株式会社レイズ,cases,s2_outline_80,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,s2_outline_80_sales_01,,,,,AI画像目視で申請企業系列と確認,申請企業自身の比較系列をPDFで再確認
s2_outline_80,3次,株式会社レイズ,cases,s2_outline_80,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,"applicant, group",
s2_outline_80,3次,株式会社レイズ,cases,s2_outline_80,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_80,3次,株式会社レイズ,cases,s2_outline_80,,MULTIPLE_SALES_SERIES,warning,unresolved,,2,,,,s2_outline_80_sales_01:applicant; s2_outline_80_sales_02:group,代表系列=s2_outline_80_sales_01
s2_outline_81,3次,東亜薬品株式会社,cases,s2_outline_81,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_81_sales_01:applicant; s2_outline_81_sales_02:applicant,代表系列=s2_outline_81_sales_01
s2_outline_84,3次,株式会社ジョヴィ,cases,s2_outline_84,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, existing_business",
s2_outline_84,3次,株式会社ジョヴィ,cases,s2_outline_84,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_84_sales_01:existing_business; s2_outline_84_sales_02:applicant,代表系列=s2_outline_84_sales_02
s2_outline_85,3次,Ｌ物流株式会社,cases,s2_outline_85,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_86,3次,ヤマトスチール株式会社,sales_series,s2_outline_86_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,10,,increase_rate / target_base_ratio / cagr,1,,～2030年、売上高成長率10%、売上高増加額420億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_86,3次,ヤマトスチール株式会社,cases,s2_outline_86,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[12600.0, 13300.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_87,3次,長野牛乳株式会社,cases,s2_outline_87,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,8900.0,project_cost=8900.0; subsidy=2200.0; project_cost=9150.0,2,,事業費89億円（補助額22億円）。明細合計91.5億円。,本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_87,3次,長野牛乳株式会社,sales_series,s2_outline_87_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,122,,increase_rate / target_base_ratio / cagr,1,,2030年3月期、売上高成長率122%、売上高増加額99億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_87,3次,長野牛乳株式会社,cases,s2_outline_87,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[8900.0, 9150.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_87,3次,長野牛乳株式会社,cases,s2_outline_87,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_87_sales_01:applicant; s2_outline_87_sales_02:applicant,代表系列=s2_outline_87_sales_01
s2_outline_9,3次,株式会社マルト水谷,sales_series,s2_outline_9_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,97.2,,increase_rate / target_base_ratio / cagr,1,,2024年3月期→2031年3月期、売上高成長率97.2%、増加額255億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_9,3次,株式会社マルト水谷,cases,s2_outline_9,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_90,3次,有価物回収協業組合　石坂グループ,cases,s2_outline_90,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,cases,s2_outline_91,,COST_TEXT_NUMERIC_MISMATCH,critical,unresolved,,4600.0,project_cost=4600.0; subsidy=1500.0; project_cost=5220.0,2,,事業費46億円（補助額15億円）。投資会社別明細合計52.2億円。,本文・Box候補と代表値を併存。分析前にcost_amount_candidates.csvで確認
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,cases,s2_outline_91,,CONSORTIUM_APPLICATION,info,resolved,,1,,,,ＫＩＤＯホールディングス株式会社,
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,cases,s2_outline_91,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, group",
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,cases,s2_outline_91,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[4600.0, 5220.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,cases,s2_outline_91,,MULTIPLE_SALES_SERIES,warning,resolved,,2,,,,s2_outline_91_sales_01:applicant; s2_outline_91_sales_02:group,代表系列=s2_outline_91_sales_01
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,sales_series,s2_outline_91_sales_01,sales,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 2031年3月期, -> 2031,,1,,単体売上2031/3期196億円、年平均成長率16.9%、売上増加額73億円,
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,sales_series,s2_outline_91_sales_02,sales,PERIOD_AMBIGUOUS,warning,unresolved,基準年度 -> 2031年3月期, -> 2031,,1,,コンソーシアム2031/3期199.6億円、年平均17.1%、増加75億円,
s2_outline_94,3次,株式会社富士カーボン製造所,cases,s2_outline_94,,MIXED_ENTITY_METRICS,warning,resolved,,,,,,"applicant, group, subsidiary",
s2_outline_94,3次,株式会社富士カーボン製造所,cases,s2_outline_94,,MULTIPLE_SALES_SERIES,warning,resolved,,3,,,,s2_outline_94_sales_01:applicant; s2_outline_94_sales_02:subsidiary; s2_outline_94_sales_03:group,代表系列=s2_outline_94_sales_01
s2_outline_95,3次,山崎商事運輸株式会社,sales_series,s2_outline_95_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,25,,increase_rate / target_base_ratio / cagr,1,,～31年5月期、売上高成長率25.0%、売上高増加額36.6億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_97,3次,中村土建株式会社,cases,s2_outline_97,,MULTIPLE_COST_VALUES_PRESENT,warning,open_context_check,,,,,,"project_cost:[1900.0, 2000.0]",総投資額・補助対象経費・内訳の概念差を確認
s2_outline_98,3次,ホーコス株式会社,sales_series,s2_outline_98_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,169,,increase_rate / target_base_ratio / cagr,1,,2023～2029年度、売上高成長率169%、売上高増加額167億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_99,3次,株式会社シュゼット・ホールディングス,sales_series,s2_outline_99_sales_01,sales,RATE_DEFINITION_AMBIGUOUS,critical,unresolved,84,,increase_rate / target_base_ratio / cagr,2,,コンソーシアム全体（2024→2030年）：売上高84%、売上増加額135億円,記載率が増加率・到達率・年平均率のいずれか確定できない
s2_outline_99,3次,株式会社シュゼット・ホールディングス,cases,s2_outline_99,,REPRESENTATIVE_ENTITY_AMBIGUOUS,critical,unresolved,,,,,,売上について申請企業単体系列の記載なし（労働生産性・給与等の申請企業値とは別）,申請企業自身の比較系列をPDFで再確認
s2_outline_99,3次,株式会社シュゼット・ホールディングス,cases,s2_outline_99,,CONSORTIUM_APPLICATION,info,resolved,,1,,,,株式会社スタジオ・シュゼット,
s2_outline_99,3次,株式会社シュゼット・ホールディングス,cases,s2_outline_99,,MIXED_ENTITY_METRICS,warning,unresolved,,,,,,group,
s2_outline_99,3次,株式会社シュゼット・ホールディングス,cases,s2_outline_99,,MULTIPLE_INVESTMENT_REVIEW_REQUIRED,warning,unresolved,,,,,,本文に複数案件を示唆する表現あり,
