case_id,round,company,entity_id,entity_name,entity_relation,is_applicant,is_consortium_member,appears_in_sales_metric,appears_in_labor_metric,appears_in_cost,source_type,source_page,raw_evidence,pdf_url
s2_outline_37,3次,ノーラエンジニアリング株式会社,s2_outline_37_entity_3,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,コンソーシアムで2030年7月期売上100億円、売上高成長率13.6%、増加額53億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_39,3次,名古屋東部陸運株式会社,s2_outline_39_entity_1,名古屋東部陸運株式会社,applicant,true,false,true,true,true,cases.company,,名古屋東部陸運株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf
s2_outline_39,3次,名古屋東部陸運株式会社,s2_outline_39_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,会社全体の売上成長目標（2027年～2031年）：売上高成長率14.8%、増加額190億円（2031年売上高453億円）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_entity_1,株式会社英楽,applicant,true,false,true,true,true,cases.company,,株式会社英楽,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_40,3次,株式会社英楽,s2_outline_40_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,会社全体の売上成長目標（2024年4月期～2030年4月期）：売上高成長率+433.8%、売上高増加額31.9億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_41,3次,藤本化学製品株式会社,s2_outline_41_entity_1,藤本化学製品株式会社,applicant,true,false,true,true,true,cases.company,,藤本化学製品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_41.pdf
s2_outline_41,3次,藤本化学製品株式会社,s2_outline_41_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2035年度に直近決算期比で売上高増加率+169%、売上高増加額314億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_41.pdf
s2_outline_42,3次,中央製乳株式会社,s2_outline_42_entity_1,中央製乳株式会社,applicant,true,false,true,true,true,cases.company,,中央製乳株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_42.pdf
s2_outline_42,3次,中央製乳株式会社,s2_outline_42_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,会社全体の売上成長目標（～2030年）：売上高成長率57%、売上高増加額54億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_42.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_entity_1,近江鍛工株式会社,applicant,true,false,true,true,true,cases.company,,近江鍛工株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_43,3次,近江鍛工株式会社,s2_outline_43_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,4,会社全体の売上成長目標（2024→30年）：全社売上高156億円→300億円、売上増加額+144億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_44,3次,株式会社アヤボ,s2_outline_44_entity_1,株式会社アヤボ,applicant,true,false,true,true,true,cases.company,,株式会社アヤボ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_44.pdf
s2_outline_44,3次,株式会社アヤボ,s2_outline_44_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,会社全体の売上成長目標（2025年度～2030年度）：売上高成長率2.0%、売上高増加額1.6億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_44.pdf
s2_outline_45,3次,株式会社田中食品興業所,s2_outline_45_entity_1,株式会社田中食品興業所,applicant,true,false,true,true,true,cases.company,,株式会社田中食品興業所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_45.pdf
s2_outline_45,3次,株式会社田中食品興業所,s2_outline_45_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,"2031年7月期売上高18,952百万円。2024年7月期比で売上高成長率150.0%、売上高増加額63億円。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_45.pdf
s2_outline_46,3次,カンケンテクノ株式会社,s2_outline_46_entity_1,カンケンテクノ株式会社,applicant,true,false,false,true,true,cases.company,,カンケンテクノ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_46.pdf
s2_outline_46,3次,カンケンテクノ株式会社,s2_outline_46_entity_2,グループ全体,group,false,false,true,false,false,sales_series,1,グループ全体の売上成長目標（2024～2030年）：267億円→585億円、売上成長率13.7%、増加額318億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_46.pdf
s2_outline_47,3次,INTLOOP株式会社,s2_outline_47_entity_1,INTLOOP株式会社,applicant,true,false,true,true,true,cases.company,,INTLOOP株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf
s2_outline_47,3次,INTLOOP株式会社,s2_outline_47_entity_2,会社全体（連結）,applicant,true,false,true,false,false,sales_series,1,"～2030年/連結：売上高成長率24.3%（FY24実績比）、売上高増加額729億円。本文に2030年売上高1,000億円。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_entity_1,株式会社サンワ,applicant,true,false,true,true,true,cases.company,,株式会社サンワ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_48,3次,株式会社サンワ,s2_outline_48_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,会社全体の売上成長目標（～31年9月期）：売上高成長率12.2%、売上高増加額46億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_entity_1,白鷺特殊鋼株式会社,applicant,true,false,true,true,true,cases.company,,白鷺特殊鋼株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_entity_2,ハクロスチール株式会社,participant,false,true,false,false,false,cases.other_participants,,ハクロスチール株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_entity_3,白鷺特殊鋼株式会社兵庫,applicant,true,false,true,false,false,sales_series,1,白鷺特殊鋼(株)兵庫の売上成長目標：売上高成長率192%、売上高増加額70億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_entity_4,ハクロスチール株式会社,affiliate,false,false,true,false,false,sales_series,1,ハクロスチール(株)：売上高成長率166%、売上高増加額10.3億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,s2_outline_49_entity_5,2社合計,group,false,false,true,false,false,sales_series,1,2社合計：売上高成長率187%、売上高増加額81億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_entity_1,奥長良川名水株式会社,applicant,true,false,true,true,true,cases.company,,奥長良川名水株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,7.98億円→28.61億円、目標約28.6億円、増加20.6億円、売上高成長率358.3%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_entity_3,OEM保存水,project,false,false,true,false,false,sales_series,1,OEM保存水7.23億円→27.77億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_5,3次,奥長良川名水株式会社,s2_outline_5_entity_4,機能水製造,project,false,false,true,false,false,sales_series,1,機能水製造0.75億円→0.84億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_5.pdf
s2_outline_51,3次,有楽製菓株式会社,s2_outline_51_entity_1,有楽製菓株式会社,applicant,true,false,true,true,true,cases.company,,有楽製菓株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_51.pdf
s2_outline_51,3次,有楽製菓株式会社,s2_outline_51_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,2,本文は2030年7月期売上高340億円。成長目標Boxは売上高成長率16%、売上高増加額155億円。会社概要は2024年7月期165億円。,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_51.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_1,株式会社GYXUS,applicant,true,false,true,true,true,cases.company,,株式会社GYXUS,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_10,グラデュオ,affiliate,false,false,true,false,false,sales_series,1,グラデュオ151→595百万円、増加445百万円、58.1%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_11,沖潮開発,affiliate,false,false,true,false,false,sales_series,1,"沖潮開発2,051→2,733百万円、増加682百万円、10.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_12,コンソーシアム合計,group,false,false,true,false,false,sales_series,1,"合計10,342→18,349百万円、増加8,007百万円、21.1%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_2,株式会社GYXUS関東,participant,false,false,false,false,false,cases.other_participants,,"株式会社GYXUS関東
株式会社光洲産業
株式会社KOSEI・GYXUS
株式会社沖潮開発",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_3,株式会社光洲産業,participant,false,false,false,false,false,cases.other_participants,,"株式会社GYXUS関東
株式会社光洲産業
株式会社KOSEI・GYXUS
株式会社沖潮開発",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_4,株式会社KOSEI・GYXUS,participant,false,false,false,false,false,cases.other_participants,,"株式会社GYXUS関東
株式会社光洲産業
株式会社KOSEI・GYXUS
株式会社沖潮開発",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_5,株式会社沖潮開発,participant,false,false,false,false,false,cases.other_participants,,"株式会社GYXUS関東
株式会社光洲産業
株式会社KOSEI・GYXUS
株式会社沖潮開発",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_6,GYXUS,applicant,true,false,true,false,false,sales_series,1,"単位百万円：GYXUS 43→4,677、増加4,634、成長率376.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_7,KOSEI GYXUS,affiliate,false,false,true,false,false,sales_series,1,KOSEI GYXUS 0→337百万円、増加337百万円、成長率―,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_8,光州産業,affiliate,false,false,true,false,false,sales_series,1,"光州産業8,097→9,732百万円、増加1,636百万円、6.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_52,3次,株式会社GYXUS,s2_outline_52_entity_9,GYXUS関東,affiliate,false,false,true,false,false,sales_series,1,GYXUS関東0→275百万円、増加275百万円、成長率―,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_52.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_1,巴工業株式会社,applicant,true,false,true,true,true,cases.company,,巴工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_2,巴マシナリー株式会社,participant,false,true,false,false,false,cases.other_participants,,巴マシナリー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_3,巴工業株式会社,applicant,true,false,true,false,false,sales_series,1,"単位百万円：巴工業47,315→73,000、増加25,685、成長率54.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_4,巴工業・うち機械事業,project,false,false,true,false,false,sales_series,1,"うち機械事業11,541→23,000百万円、増加11,459、99.3%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_5,巴マシナリー株式会社,subsidiary,false,false,true,false,false,sales_series,1,"巴マシナリー565→1,000百万円、増加435、77.0%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_58,3次,巴工業株式会社,s2_outline_58_entity_6,コンソーシアム全体,group,false,false,true,false,false,sales_series,1,"コンソ全体47,880→74,000百万円、増加26,120、54.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_58.pdf
s2_outline_6,3次,株式会社上野凮月堂,s2_outline_6_entity_1,株式会社上野凮月堂,applicant,true,false,false,true,true,cases.company,,株式会社上野凮月堂,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_6.pdf
s2_outline_6,3次,株式会社上野凮月堂,s2_outline_6_entity_2,株式会社上野凮月堂ホールディングス,participant,false,false,false,false,false,cases.other_participants,,株式会社上野凮月堂ホールディングス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_6.pdf
s2_outline_6,3次,株式会社上野凮月堂,s2_outline_6_entity_3,上野凮月堂・CHD合計,group,false,false,true,false,false,sales_series,1,2031年度まで売上高成長率+149%、増加額+85億円。上野凮月堂とCHDの合計値,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_6.pdf
s2_outline_60,3次,株式会社トッカコーポレーション,s2_outline_60_entity_1,株式会社トッカコーポレーション,applicant,true,false,true,true,true,cases.company,,株式会社トッカコーポレーション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_60.pdf
s2_outline_60,3次,株式会社トッカコーポレーション,s2_outline_60_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,3,会社全体の売上成長目標：売上高2.2倍,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_60.pdf
s2_outline_61,3次,株式会社川金コアテック,s2_outline_61_entity_1,株式会社川金コアテック,applicant,true,false,true,true,true,cases.company,,株式会社川金コアテック,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_61.pdf
s2_outline_61,3次,株式会社川金コアテック,s2_outline_61_entity_2,会社全体,applicant,true,false,true,false,false,sales_series,1,2030年度、売上高成長率173%（cagr20%）、売上高増加額95億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_61.pdf
