case_id,round,company,metric,metric_key,status,validation,base_period_label,base_year,base_value,base_year_before_correction,base_year_after_correction,base_year_correction_method,base_year_correction_confidence,target_period_label,target_year,target_value,target_year_before_correction,target_year_after_correction,target_year_correction_method,target_year_correction_confidence,unit,base_value_raw,target_value_raw,unit_raw,base_value_man_yen_per_person,target_value_man_yen_per_person,normalized_unit,unit_conversion_factor,unit_evidence_source,unit_evidence_text,unit_validation,source_box_type,source_box_no,source_box_label,source_box_match_method,source_entity_label,entity_match_status,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw,rate_only,rate_value_raw,rate_numeric_pct,rate_definition,rate_interpretation_status,rate_implied_target_value,rate_reconciliation_status,rate_interpretation_note,rate_ambiguous
s2_outline_185,3次,三日月興業株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,27,2030,2030,existing_normalized_year,high,人,7,27,人,,,人,1,box_metric_row,補助事業に係る従業員数（単位︓人）727（年平均上昇率+56.8%）,box_confirmed,project_targets,3,目標値,case_page_metric_label,三日月興業株式会社,applicant_company_representative,56.8,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,基準年度「－」→27人、年平均上昇率+56.8%,false,56.8%,56.8,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_186,3次,株式会社PXP,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,7685,2027,2027,existing_normalized_year,high,2030年度,2030,24892,2030,2030,existing_normalized_year,high,万円/人,7685,24892,万円/人,7685,24892,万円/人,1.0,box_metric_row,"労働生産性
7,68524,892（年平均上昇率48.0％）
（単位：万円/人）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社PXP,applicant_company_representative,48,47.9581,0.0419,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"7,685→24,892万円、+48.0%",false,48%,48.0,annual_average_increase_rate,resolved_by_arithmetic,24913.17152,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_186,3次,株式会社PXP,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,842,2027,2027,existing_normalized_year,high,2030年度,2030,1054,2030,2030,existing_normalized_year,high,万円/人,842,1054,万円/人,842,1054,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額1,054
842
（単位：万円/人）（年平均上昇率＋7.8％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社PXP,applicant_company_representative,7.8,7.7729,0.0271,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"842→1,054万円、+7.8%",false,7.8%,7.8,annual_average_increase_rate,resolved_by_arithmetic,1054.795757,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_186,3次,株式会社PXP,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額
-
（単位：万円/人）-（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社PXP,applicant_company_representative,5,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,役員給与は値「－」、年平均上昇率+5.0%のみ,true,5%,5.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_186,3次,株式会社PXP,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,38,2027,2027,existing_normalized_year,high,2030年度,2030,66,2030,2030,existing_normalized_year,high,人,38,66,人,,,人,1,box_metric_row,"補助事業に係る従業員数
3866
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社PXP,applicant_company_representative,,20.2043,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,38→66人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_187,4次,石坂産業株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,基準年度,,15160,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,32134,,,unresolved_relative_or_missing_context,low,千円/人,15160,32134,千円/人,1516,3213.4,万円/人,0.1,box_metric_row,"労働生産性32,134
15,160
（単位：千円/人）(年平均上昇率+28.5%）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,石坂産業株式会社,applicant_company_representative,28.5,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"15,160→32,134千円、+28.5%",false,28.5%,28.5,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_187,4次,石坂産業株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,基準年度,,6264,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,7891,,,unresolved_relative_or_missing_context,low,千円/人,6264,7891,千円/人,626.4,789.1,万円/人,0.1,box_metric_row,"従業員1人あたり給与支給総額7,891
6,264
（単位：千円/人）（年平均上昇率＋8.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,石坂産業株式会社,applicant_company_representative,8,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,"6,264→7,891千円、+8.0%",false,8%,8.0,annual_average_increase_rate,resolved_by_standard_table_context,,not_testable,補助事業目標値表の標準的な年平均上昇率欄として解釈,false
s2_outline_187,4次,石坂産業株式会社,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,基準年度,,,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,,,,unresolved_relative_or_missing_context,low,千円/人,,,千円/人,,,万円/人,0.1,box_metric_row,"役員1人あたり給与支給総額
-
（単位：千円/人）-（年平均上昇率＋6.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,石坂産業株式会社,applicant_company_representative,6,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,役員給与は値「－」、年平均上昇率+6.0%のみ,true,6%,6.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_187,4次,石坂産業株式会社,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,基準年度,,145,,,unresolved_relative_or_missing_context,low,事業化報告3年目,,180,,,unresolved_relative_or_missing_context,low,人,145,180,人,,,人,1,box_metric_row,"補助事業に係る従業員数
145180
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,石坂産業株式会社,applicant_company_representative,,,,ai_visual_manual_audit,2,unresolved_relative_or_missing_context → unresolved_relative_or_missing_context,[],true,145→180人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_188,3次,株式会社ユビタス,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,3220,2027,2027,existing_normalized_year,high,2030年度,2030,14857,2030,2030,existing_normalized_year,high,万円/人,3220,14857,万円/人,3220,14857,万円/人,1.0,box_metric_row,"労働生産性14,857万円/人
3,220万円/人
（単位：万円/人）（年平均上昇率＋66.5％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ユビタス,applicant_company_representative,66.5,66.4786,0.0214,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"3,220→14,857万円、+66.5%",false,66.5%,66.5,annual_average_increase_rate,resolved_by_arithmetic,14862.729892,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_188,3次,株式会社ユビタス,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,764,2027,2027,existing_normalized_year,high,2030年度,2030,1017,2030,2030,existing_normalized_year,high,万円/人,764,1017,万円/人,764,1017,万円/人,1.0,box_metric_row,"従業員1人あたり給与支給総額1,017万円/人
764万円/人
（単位：万円/人）（年平均上昇率＋10.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ユビタス,applicant_company_representative,10,10.0042,0.0042,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"764→1,017万円、+10.0%",false,10%,10.0,annual_average_increase_rate,resolved_by_arithmetic,1016.884,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_188,3次,株式会社ユビタス,役員1人当たり給与支給総額,officer_pay,rate_only,AI画像目視確認済み（率のみ）,2027年度,2027,,2027,2027,existing_normalized_year,high,2030年度,2030,,2030,2030,existing_normalized_year,high,万円/人,,,万円/人,,,万円/人,1.0,box_metric_row,"役員1人あたり給与支給総額
-
（単位：万円/人）-（年平均上昇率＋5.0％）
",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ユビタス,applicant_company_representative,5,,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,役員給与は値「－」、年平均上昇率+5.0%のみ,true,5%,5.0,annual_average_increase_rate,resolved_by_explicit_wording,,not_testable,原文に年平均または上昇率の明示あり,false
s2_outline_188,3次,株式会社ユビタス,補助事業に係る従業員数,employees,values_without_rate,AI画像目視確認済み（値のみ）,2027年度,2027,47,2027,2027,existing_normalized_year,high,2030年度,2030,60,2030,2030,existing_normalized_year,high,人,47,60,人,,,人,1,box_metric_row,"補助事業に係る従業員数
47人60人
（単位：人）",box_confirmed,project_targets,1,目標値,case_page_metric_label,株式会社ユビタス,applicant_company_representative,,8.4804,,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,47→60人,false,,,not_stated,not_applicable,,not_testable,率の記載なし,false
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,労働生産性,labor,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,4602,2027,2027,existing_normalized_year,high,2030年度,2030,9039,2030,2030,existing_normalized_year,high,千円/人,4602,9039,千円/人,460.2,903.9,万円/人,0.1,box_metric_row,"労働生産性9,03
4,609
（千円/人）2（年平均上昇率＋25.2%）
従業員1人あたり4,040
3,298
給与支給総額（千円/人）（年平均上昇率＋7.0%）
役員1人あたり12,250
10,000
給与支給総額（千円/人）（年平均上昇率＋7.0%）
補助事業に係る
6872
従業員数（人）74",box_confirmed,project_targets,1,目標値,case_page_metric_label,吉田海運ロジソリューションズ株式会社,applicant_company_representative,25.2,25.2347,0.0347,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"4,602→9,039千円、+25.2%",false,25.2%,25.2,annual_average_increase_rate,resolved_by_arithmetic,9031.494067,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,従業員1人当たり給与支給総額,employee_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,3298,2027,2027,existing_normalized_year,high,2030年度,2030,4040,2030,2030,existing_normalized_year,high,千円/人,3298,4040,千円/人,329.8,404,万円/人,0.1,box_uniform_unit,"2027年度2030年度
項目
（基準年度）（基準年度＋３年後）
労働生産性9,03
4,609
（千円/人）2（年平均上昇率＋25.2%）
従業員1人あたり4,040
3,298
給与支給総額（千円/人）（年平均上昇率＋7.0%）
役員1人あたり12,250
10,000
給与支給総額（千円/人）（年平均上昇率＋7.0%）
補助事業に係る
6872
従業員数（人）74",box_confirmed,project_targets,1,目標値,case_page_box,吉田海運ロジソリューションズ株式会社,applicant_company_representative,7,6.9983,0.0017,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"3,298→4,040千円、+7.0%",false,7%,7.0,annual_average_increase_rate,resolved_by_arithmetic,4040.191814,consistent,基準値・目標値・期間から計算した年平均率と整合,false
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,役員1人当たり給与支給総額,officer_pay,full_values,AI画像目視確認済み（値・率あり）,2027年度,2027,10000,2027,2027,existing_normalized_year,high,2030年度,2030,12250,2030,2030,existing_normalized_year,high,千円/人,10000,12250,千円/人,1000,1225,万円/人,0.1,box_uniform_unit,"2027年度2030年度
項目
（基準年度）（基準年度＋３年後）
労働生産性9,03
4,609
（千円/人）2（年平均上昇率＋25.2%）
従業員1人あたり4,040
3,298
給与支給総額（千円/人）（年平均上昇率＋7.0%）
役員1人あたり12,250
10,000
給与支給総額（千円/人）（年平均上昇率＋7.0%）
補助事業に係る
6872
従業員数（人）74",box_confirmed,project_targets,1,目標値,case_page_box,吉田海運ロジソリューションズ株式会社,applicant_company_representative,7,6.9987,0.0013,ai_visual_manual_audit,2,existing_normalized_year → existing_normalized_year,[],true,"10,000→12,250千円、+7.0%",false,7%,7.0,annual_average_increase_rate,resolved_by_arithmetic,12250.43,consistent,基準値・目標値・期間から計算した年平均率と整合,false
