case_id,round,company,series_id,series_label,scope,entity_relation,is_primary,is_reported_primary,is_applicant_representative,series_role,representative_reason,baseline_period_label,baseline_year,baseline_month,baseline_year_before_correction,baseline_year_after_correction,baseline_month_before_correction,baseline_month_after_correction,baseline_year_correction_method,baseline_year_correction_confidence,baseline_period_type,baseline_year_status,baseline_sales_oku,target_period_label,target_year,target_month,target_year_before_correction,target_year_after_correction,target_month_before_correction,target_month_after_correction,target_year_correction_method,target_year_correction_confidence,target_period_type,target_year_status,target_sales_oku,increase_oku,growth_rate_pct,cagr_pct,stated_rate_pct,growth_rate_definition,rate_type,extraction_method,confidence,review_required,arithmetic_status,page,raw_fragment,pdf_url
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,s2_outline_189_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2026年度,2026,,2026,2026,,,existing_normalized_year,high,manual_label,existing_normalized_year,64,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,157,93,,25,25,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,2026～2030年度：売上高157億円、増加93億円、CAGR25%（基準64億円は157－93）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_189.pdf
s2_outline_190,3次,伊藤光学工業株式会社,s2_outline_190_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年度,2031,,2031,2031,,,existing_normalized_year,high,manual_label,existing_normalized_year,,65.9,103,,103,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2031年度までに売上高成長率103%、売上高増加額65.9億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_190.pdf
s2_outline_191,4次,株式会社ビクトリー,s2_outline_191_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2025年3月期,2025,3,2025,2025,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,186.61,,24.6,24.6,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,"2025年3月期→2031年3月期、売上高増加額18,661百万円、年平均成長率24.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_191.pdf
s2_outline_192,4次,フクビ岡山株式会社,s2_outline_192_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2025年3月期（基準年度）,2025,3,2025,2025,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,35.4,230.8,,230.8,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,未判定,1,2030年度：売上高成長率230.8%（基準年度2025年3月期）、増加額35.4億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf
s2_outline_193,4次,ソントン食品株式会社,s2_outline_193_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,248,,9.8,9.8,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,2031年3月期までに売上高増加額248億円、売上高年平均成長率9.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_193.pdf
s2_outline_194,4次,リバードコーポレーション株式会社,s2_outline_194_sales_01,ペットフード事業,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,27.8,272,,272,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,2030年までに売上高成長率+272.0%、売上高増加額+27.8億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_194.pdf
s2_outline_195,4次,株式会社レクザム,s2_outline_195_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,100,11.5,,11.5,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2030年までに売上高成長率11.5%、売上高増加額100億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_195.pdf
s2_outline_196,4次,岩手雪運株式会社,s2_outline_196_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,基準年度,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2031年,2031,,2031,2031,,,existing_normalized_year,high,manual_label,existing_normalized_year,,48,25.79,,25.79,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,基準年度～31年：売上高成長率25.79%、売上高増加額+48億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf
s2_outline_197,3次,株式会社ファイン,s2_outline_197_sales_01,株式会社ファイン,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,直近期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,127,273,,273,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,ファイン：2031/3期までに売上高成長率+273%、増加額+127億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_197.pdf
s2_outline_197,3次,株式会社ファイン,s2_outline_197_sales_02,オール薬品工業株式会社,関連会社,affiliate,true,true,false,PDF主系列,,直近期,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2031年2月期,2031,2,2031,2031,2,2,existing_normalized_year,high,manual_label,existing_normalized_year,,44,678,,678,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,未判定,1,オール薬品工業：2031/2期までに売上高成長率+678%、増加額+44億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_197.pdf
s2_outline_199,4次,日本毛織株式会社,s2_outline_199_sales_01,グループ全体,グループ,group,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年11月期,2024,11,2024,2024,11,11,existing_normalized_year,high,manual_label,existing_normalized_year,1154,2036年度,2036,,2036,2036,,,existing_normalized_year,high,manual_label,existing_normalized_year,2000,846,73,,73,cumulative_increase,cumulative_increase,ai_visual_manual_audit,high,false,整合,1,"2024年11月期売上1,154億円→2036年度2,000億円。増加846億円、成長73%、CAGR5.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_200,4次,有限会社ワンプラスワン,s2_outline_200_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,直近事業年度,,,,,,,unresolved_relative_or_missing_context,low,manual_label,補正不能・原文保持,,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,35.55,,17,17,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,"直近事業年度～2030年度：売上高増加額3,555百万円、CAGR17%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_sales_01,会社全体（公表成長目標）,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2025年,2025,,2025,2025,,,existing_normalized_year,high,manual_label,existing_normalized_year,,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,55.58,282,,282,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,未判定,1,"2025～2030年：売上高成長率282%（CAGR27.6%）、増加額5,558百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,s2_outline_201_sales_02,事業別合計表,申請企業,applicant,true,true,false,PDF主系列,,2023年,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,43.02,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,86.06,43.04,,,,not_stated,not_stated,ai_visual_manual_audit,high,false,整合,2,"受託試験・生体販売・機器販売の合計：2023年4,302百万円→2030年8,606百万円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_202,4次,東海デキストリン株式会社,s2_outline_202_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年,2031,,2031,2031,,,existing_normalized_year,high,manual_label,existing_normalized_year,,77.81,,10.6,10.6,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,"2031年までに売上高増加額7,781百万円、CAGR10.6%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_204,4次,新日本電工株式会社,s2_outline_204_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年,2024,,2024,2024,,,existing_normalized_year,high,manual_label,existing_normalized_year,724,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,1100,376,,7.2,7.2,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,"2024～2030年：売上高1,100億円、増加376億円、CAGR7.2%（基準724億円は差引）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_205,3次,八戸酒造株式会社,s2_outline_205_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,9.3,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,16.4,7.1,14.28,,14.28,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,整合,1,2030年度売上16.4億円、増加7.1億円、売上高成長率14.28%（基準9.3億円は差引）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_205.pdf
s2_outline_206,4次,能勢酒造株式会社,s2_outline_206_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,23.5,414,,414,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,未判定,1,2030年までに売上高成長率414%、増加額23.5億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_207,4次,ロートニッテン株式会社,s2_outline_207_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,98,10.2,,10.2,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,2031年3月期までに売上高成長率10.2%、増加額98億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_208,4次,NICHIRO株式会社,s2_outline_208_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2030年,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,,57,174,,174,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,未判定,1,2030年までに売上高増加額57億円、売上高成長率174%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_208.pdf
s2_outline_209,3次,株式会社ファーストダウン,s2_outline_209_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2024年,2024,,2024,2024,,,existing_normalized_year,high,manual_label,existing_normalized_year,56.2,2031年8月期,2031,8,2031,2031,8,8,existing_normalized_year,high,manual_label,existing_normalized_year,150,93.8,267,,267,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,整合,1,2031年8月期150億円、増加93.8億円、成長率267%。補足頁に2024年約56億円,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_209.pdf
s2_outline_210,4次,南島酒販株式会社,s2_outline_210_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,75,,10.8,10.8,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,2031年3月期までに売上高増加額75億円、年平均成長率10.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_211,4次,アサヒプリテック株式会社,s2_outline_211_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2025年3月期,2025,3,2025,2025,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,237,,0.8,0.8,cagr,cagr,ai_visual_manual_audit,high,false,未判定,1,2025年3月期比、2031年3月期までに増加237億円、年平均+0.8%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_212,3次,キングパーツ株式会社,s2_outline_212_sales_01,会社全体（長期）,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,2023年度,2023,,2023,2023,,,existing_normalized_year,high,manual_label,existing_normalized_year,44,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,97,53,219,,219,target_base_ratio,target_base_ratio,ai_visual_manual_audit,high,false,整合,1,2023年度44億円→2030年度97億円、増加53億円、成長率219%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_212,3次,キングパーツ株式会社,s2_outline_212_sales_02,会社全体（中期）,申請企業,applicant,true,true,false,PDF主系列,,2027年度,2027,,2027,2027,,,existing_normalized_year,high,manual_label,existing_normalized_year,50,2030年度,2030,,2030,2030,,,existing_normalized_year,high,manual_label,existing_normalized_year,97,47,,24.93,24.93,cagr,cagr,ai_visual_manual_audit,high,false,整合,1,2027年度50億円→2030年度97億円、売上高年平均成長率24.93%,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_213,4次,ファインプラス株式会社,s2_outline_213_sales_01,会社全体,申請企業,applicant,true,true,true,申請企業代表・PDF主系列,AI画像目視で申請企業系列と確認,,,,,,,,missing,low,missing,記載なし,,2031年3月期,2031,3,2031,2031,3,3,existing_normalized_year,high,manual_label,existing_normalized_year,,52.26,7.8,,7.8,stated_undefined,stated_undefined,ai_visual_manual_audit,high,false,未判定,1,"2031年3月期までに売上高増加額5,226百万円、売上高成長率7.8%",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf
